Price,Size,Tenure,DistanceStation,Reform
3.367295829986474,25,6,6,0
3.1780538303479458,20,9,10,0
3.091042453358316,20,13,1,0
3.5263605246161616,25,0,11,0
3.8918202981106265,45,9,1,0
3.9889840465642745,70,40,7,1
3.5263605246161616,50,42,4,0
3.7612001156935624,50,5,1,0
4.248495242049359,75,15,4,0
4.31748811353631,70,6,8,0
3.4657359027997265,50,40,7,0
3.044522437723423,55,40,7,0
3.258096538021482,25,13,1,0
4.0943445622221,55,4,9,0
3.8501476017100584,50,6,6,0
3.8066624897703196,50,7,3,0
3.258096538021482,25,7,4,0
2.995732273553991,50,36,7,0
3.332204510175204,25,11,3,0
3.970291913552122,60,2,8,0
3.332204510175204,50,38,4,1
3.6635616461296463,50,13,9,1
3.4657359027997265,50,10,7,1
3.1780538303479458,25,3,3,0
2.272125885509337,15,28,9,1
2.9444389791664403,20,11,10,0
3.871201010907891,65,5,1,0
3.6375861597263857,50,41,4,1
3.713572066704308,55,20,4,0
3.1354942159291497,20,13,2,0
3.7612001156935624,60,34,3,0
3.912023005428146,25,12,4,0
3.713572066704308,60,21,2,1
4.174387269895637,65,6,4,0
4.219507705176107,70,6,4,0
3.4965075614664802,35,9,3,0
3.6635616461296463,55,26,4,1
3.912023005428146,50,34,1,1
3.4011973816621555,50,37,3,0
3.6375861597263857,50,41,4,1
3.8501476017100584,70,21,2,0
3.58351893845611,55,34,3,0
2.8903717578961645,20,16,5,0
4.007333185232471,65,24,3,1
3.912023005428146,55,24,4,1
4.0943445622221,60,6,4,0
3.7612001156935624,65,35,2,1
3.044522437723423,20,9,3,0
3.7376696182833684,55,30,1,1
3.044522437723423,20,9,3,0
3.6888794541139363,65,19,3,1
4.0943445622221,100,25,1,0
3.8066624897703196,60,17,2,1
3.784189633918261,65,15,2,0
3.6109179126442243,50,21,3,1
3.044522437723423,20,9,3,0
3.4011973816621555,50,37,4,1
3.2188758248682006,40,19,0,0
3.4965075614664802,55,22,4,1
3.6888794541139363,60,20,3,0
3.091042453358316,20,9,3,1
3.332204510175204,40,8,3,0
3.6888794541139363,60,20,3,0
3.6375861597263857,60,30,3,1
3.044522437723423,20,9,3,0
3.2188758248682006,25,5,3,0
3.6888794541139363,40,9,5,0
4.248495242049359,65,10,4,0
4.189654742026425,60,6,3,0
3.5263605246161616,35,12,6,0
2.4849066497880004,15,30,2,1
3.332204510175204,25,0,7,0
3.367295829986474,25,0,7,0
3.367295829986474,65,41,0,0
3.5263605246161616,35,12,6,0
4.143134726391533,60,6,3,0
3.6888794541139363,65,41,0,1
3.2188758248682006,25,5,4,0
3.5263605246161616,35,12,6,0
3.6635616461296463,35,5,4,0
3.4011973816621555,35,12,6,0
4.0943445622221,65,3,4,1
3.091042453358316,35,8,7,0
2.995732273553991,30,8,7,0
3.091042453358316,45,37,0,0
1.9878743481543455,15,27,9,0
2.1400661634962708,15,27,9,1
3.6888794541139363,65,10,3,0
2.995732273553991,55,37,0,0
3.970291913552122,65,3,4,0
2.833213344056216,45,43,7,1
3.1780538303479458,40,37,4,0
3.4011973816621555,45,43,7,1
3.044522437723423,20,23,5,0
4.174387269895637,60,7,7,0
3.784189633918261,65,24,6,1
4.143134726391533,80,24,6,0
2.9444389791664403,20,23,5,0
3.4011973816621555,45,43,7,0
3.091042453358316,20,17,5,1
3.4657359027997265,45,39,5,1
4.248495242049359,75,12,6,1
3.044522437723423,45,39,7,0
4.0943445622221,65,19,5,1
3.784189633918261,65,19,5,0
3.9318256327243257,65,19,5,0
4.127134385045092,65,22,7,1
3.784189633918261,75,15,7,0
3.6109179126442243,45,14,3,0
3.912023005428146,45,31,9,1
3.58351893845611,25,0,4,0
3.6888794541139363,40,6,6,1
2.5649493574615367,20,41,5,0
2.6390573296152584,35,43,8,0
3.332204510175204,25,7,4,0
3.5263605246161616,30,7,8,0
3.367295829986474,25,7,4,1
4.127134385045092,55,9,4,0
3.7376696182833684,25,0,4,0
3.1780538303479458,20,14,3,0
4.382026634673881,65,9,4,0
3.784189633918261,60,26,8,0
3.367295829986474,35,43,5,1
3.1354942159291497,25,6,8,0
3.332204510175204,25,6,5,0
3.5263605246161616,25,0,4,0
3.5553480614894135,25,0,4,0
3.9318256327243257,70,22,6,0
1.9021075263969205,15,32,8,0
3.4011973816621555,45,43,5,1
3.6375861597263857,50,9,7,0
3.6635616461296463,45,31,9,0
4.110873864173311,50,13,5,0
2.772588722239781,15,26,8,0
3.8918202981106265,55,22,5,1
3.2188758248682006,20,15,4,0
3.970291913552122,60,26,8,1
2.302585092994046,15,28,8,0
3.58351893845611,60,33,9,0
2.3978952727983707,30,39,8,1
2.9444389791664403,20,11,4,0
3.6635616461296463,50,5,8,0
3.091042453358316,45,39,5,0
3.332204510175204,60,32,4,0
3.367295829986474,30,3,8,0
3.1354942159291497,45,37,6,0
4.219507705176107,65,5,4,1
3.784189633918261,45,5,7,0
3.912023005428146,60,34,8,1
3.6375861597263857,55,15,8,0
3.784189633918261,75,15,6,0
3.4657359027997265,50,28,3,1
3.6888794541139363,60,10,4,0
3.1780538303479458,60,32,8,0
3.6888794541139363,75,32,8,1
3.7376696182833684,70,34,7,1
2.833213344056216,50,28,3,0
3.295836866004329,60,18,4,0
3.7612001156935624,65,18,4,1
3.295836866004329,70,28,8,1
2.70805020110221,50,32,6,0
3.258096538021482,50,10,6,0
3.295836866004329,75,28,8,0
3.1354942159291497,75,28,8,0
3.044522437723423,30,27,6,0
3.295836866004329,60,27,6,1
2.995732273553991,30,27,6,0
3.1780538303479458,50,27,8,1
3.1354942159291497,20,12,7,0
3.1354942159291497,20,15,8,1
3.332204510175204,30,34,8,1
3.8066624897703196,60,21,9,0
3.295836866004329,25,8,9,0
4.0943445622221,60,19,8,0
4.110873864173311,65,10,7,0
3.6375861597263857,55,25,9,0
3.871201010907891,65,21,9,0
4.007333185232471,65,15,10,1
3.367295829986474,25,6,11,0
4.0943445622221,65,15,10,1
3.1354942159291497,20,15,8,0
3.970291913552122,50,9,7,0
3.091042453358316,20,10,8,0
4.127134385045092,65,6,6,0
3.044522437723423,20,11,8,1
3.1780538303479458,20,11,8,0
2.995732273553991,30,30,8,1
3.828641396489095,70,17,7,0
3.6109179126442243,60,21,9,0
3.1354942159291497,25,8,8,0
4.07753744390572,65,6,7,0
3.5553480614894135,60,9,2,0
3.4657359027997265,50,27,2,1
3.6635616461296463,40,1,8,0
3.6109179126442243,65,5,2,0
3.6375861597263857,65,18,4,1
2.5649493574615367,35,43,6,0
3.1780538303479458,50,23,2,0
3.5553480614894135,65,3,9,1
3.6635616461296463,70,17,7,0
3.784189633918261,75,17,13,0
3.7376696182833684,75,17,13,0
3.8501476017100584,60,13,4,1
3.6375861597263857,80,26,6,1
2.6390573296152584,15,26,2,0
3.2188758248682006,55,26,8,1
3.295836866004329,25,0,7,0
2.9444389791664403,40,33,3,1
2.4849066497880004,15,26,2,0
3.4339872044851463,25,1,9,0
3.4339872044851463,25,1,9,0
3.044522437723423,20,13,6,0
3.2188758248682006,25,7,7,0
3.713572066704308,50,26,8,0
3.1780538303479458,50,22,8,0
3.1354942159291497,40,36,5,1
2.8903717578961645,40,36,5,0
3.091042453358316,20,10,6,0
3.5553480614894135,50,22,8,1
2.70805020110221,20,12,7,0
2.995732273553991,20,14,6,0
3.044522437723423,20,7,3,0
3.332204510175204,50,35,7,0
3.6888794541139363,40,4,7,0
3.6375861597263857,40,31,7,1
3.8066624897703196,60,22,8,0
3.295836866004329,25,6,8,0
3.7612001156935624,35,4,3,0
3.4965075614664802,25,0,6,0
3.4965075614664802,25,0,6,0
3.8501476017100584,60,35,3,1
3.8918202981106265,40,9,5,1
2.6390573296152584,20,31,7,0
4.276666119016055,60,4,3,0
3.332204510175204,65,56,8,0
4.060443010546419,65,26,3,1
4.02535169073515,65,20,6,1
4.127134385045092,55,4,3,0
3.713572066704308,30,1,3,0
3.6109179126442243,40,31,7,1
3.367295829986474,25,6,8,0
3.7612001156935624,40,4,7,0
3.5553480614894135,55,14,4,0
3.784189633918261,55,12,2,1
3.5553480614894135,50,31,3,1
3.7612001156935624,50,5,5,0
4.248495242049359,95,18,8,0
4.060443010546419,95,14,8,0
3.4657359027997265,60,20,9,0
3.970291913552122,95,14,8,0
3.295836866004329,30,13,12,1
3.4965075614664802,70,21,13,0
3.6888794541139363,70,15,11,1
2.8903717578961645,20,13,3,0
2.995732273553991,20,13,3,0
3.091042453358316,20,14,4,0
4.219507705176107,65,12,6,0
3.4011973816621555,30,11,2,0
3.58351893845611,35,10,3,0
3.4657359027997265,50,45,5,0
3.1780538303479458,25,8,5,1
3.4965075614664802,40,22,4,0
3.871201010907891,45,12,6,0
4.174387269895637,70,17,4,0
4.31748811353631,85,12,6,0
3.1354942159291497,20,12,5,0
3.1354942159291497,25,8,5,1
3.044522437723423,20,7,3,0
3.8918202981106265,65,17,7,0
3.1780538303479458,30,7,2,0
3.367295829986474,25,1,2,0
2.995732273553991,20,8,5,0
3.9889840465642745,70,8,5,0
3.6109179126442243,35,12,2,0
3.828641396489095,65,16,5,1
2.995732273553991,20,11,5,1
3.6888794541139363,70,18,4,0
2.995732273553991,20,9,3,1
3.295836866004329,30,12,2,0
3.58351893845611,50,49,4,1
3.7612001156935624,55,22,4,0
2.8903717578961645,50,45,4,0
3.713572066704308,60,19,5,0
2.4849066497880004,50,45,4,0
2.995732273553991,20,21,5,0
3.5553480614894135,45,12,5,0
3.871201010907891,50,9,5,0
3.2188758248682006,25,9,6,0
2.1972245773362196,15,26,4,0
2.9444389791664403,20,8,5,1
3.5263605246161616,40,8,5,0
3.2188758248682006,20,16,1,0
3.4339872044851463,25,0,5,0
3.258096538021482,25,7,6,0
3.4011973816621555,25,0,5,1
3.4011973816621555,25,0,5,0
3.258096538021482,25,6,6,0
3.4011973816621555,25,0,5,0
3.6635616461296463,55,34,4,0
2.4849066497880004,15,29,5,0
3.4965075614664802,55,42,3,0
3.091042453358316,35,31,2,0
3.044522437723423,20,15,4,1
3.6888794541139363,45,10,6,0
2.772588722239781,20,11,1,0
3.4339872044851463,40,6,3,1
3.4011973816621555,45,38,3,1
3.4657359027997265,50,14,2,0
2.995732273553991,35,27,2,0
3.6635616461296463,60,16,4,0
2.833213344056216,20,10,4,0
3.295836866004329,25,1,18,0
3.4657359027997265,60,8,18,0
3.367295829986474,25,0,7,0
3.6888794541139363,70,8,18,1
3.784189633918261,40,0,7,0
3.5263605246161616,60,8,18,0
2.3978952727983707,15,32,6,1
3.8918202981106265,65,10,4,0
2.70805020110221,20,13,4,1
2.302585092994046,15,32,3,1
3.4965075614664802,60,35,3,0
2.833213344056216,20,13,4,0
3.5263605246161616,40,8,4,1
3.58351893845611,35,8,5,0
3.713572066704308,40,1,7,0
3.6888794541139363,60,18,8,1
3.7376696182833684,40,1,7,0
3.784189633918261,60,24,2,1
2.995732273553991,25,15,3,0
3.1780538303479458,25,8,4,0
3.4965075614664802,40,8,5,1
3.8918202981106265,65,7,6,0
3.828641396489095,70,19,3,0
2.2925347571405443,15,34,4,0
3.258096538021482,25,4,5,0
3.713572066704308,40,1,7,0
3.258096538021482,25,1,7,1
3.295836866004329,25,1,7,0
3.2188758248682006,25,1,7,0
3.295836866004329,25,1,7,0
3.7376696182833684,35,0,7,0
2.8903717578961645,20,11,3,0
2.995732273553991,25,13,3,0
3.258096538021482,50,25,8,1
3.091042453358316,25,8,5,0
3.1780538303479458,25,1,7,0
3.6635616461296463,60,22,4,0
2.995732273553991,20,11,3,0
2.5649493574615367,15,26,5,0
2.995732273553991,20,10,7,0
3.5263605246161616,40,6,4,0
3.4339872044851463,60,24,2,0
3.332204510175204,40,9,5,0
3.6109179126442243,55,22,2,1
3.091042453358316,20,11,3,0
3.5263605246161616,65,11,4,1
3.4011973816621555,65,18,4,0
2.995732273553991,40,32,7,1
3.6109179126442243,70,13,6,0
3.4965075614664802,50,5,5,0
3.367295829986474,65,26,2,0
2.70805020110221,20,7,4,0
3.9889840465642745,60,2,5,0
3.8066624897703196,40,6,2,0
4.0943445622221,60,2,5,0
3.2188758248682006,25,6,1,0
3.7376696182833684,60,32,5,1
3.2188758248682006,40,32,5,1
3.6109179126442243,60,36,7,1
3.4657359027997265,50,36,6,1
3.828641396489095,75,18,4,0
3.4011973816621555,55,32,6,1
3.8501476017100584,80,12,4,0
3.4011973816621555,50,12,4,0
3.091042453358316,25,6,3,0
2.833213344056216,20,6,3,0
3.044522437723423,25,6,3,0
3.713572066704308,50,6,6,0
3.6635616461296463,50,2,6,0
2.70805020110221,20,15,12,0
3.871201010907891,80,17,13,0
3.6635616461296463,40,5,12,0
3.6635616461296463,65,13,13,0
3.8918202981106265,70,17,4,1
3.8501476017100584,70,17,4,1
3.6888794541139363,70,15,3,0
3.6109179126442243,80,18,2,0
3.828641396489095,65,17,4,0
3.4965075614664802,70,17,4,0
3.6109179126442243,70,13,4,0
3.7376696182833684,65,8,4,1
2.995732273553991,20,14,10,0
3.1354942159291497,20,14,10,0
3.2188758248682006,25,5,7,0
4.060443010546419,55,8,6,0
3.828641396489095,55,10,7,0
3.9318256327243257,55,17,6,0
3.58351893845611,50,21,6,0
2.995732273553991,20,15,9,0
3.4657359027997265,25,0,9,0
4.127134385045092,60,25,10,1
3.1354942159291497,25,8,8,0
3.044522437723423,20,14,8,0
3.091042453358316,20,14,9,0
3.1354942159291497,20,10,6,0
2.995732273553991,25,16,10,0
2.995732273553991,20,15,7,0
3.091042453358316,25,8,8,0
3.5553480614894135,45,28,9,1
3.713572066704308,55,16,7,0
3.4657359027997265,25,1,6,0
2.833213344056216,20,14,8,0
2.9444389791664403,20,14,8,0
3.4339872044851463,25,1,6,0
2.9444389791664403,20,15,10,0
3.6109179126442243,45,10,8,0
3.044522437723423,20,14,10,0
3.044522437723423,30,12,10,1
3.4339872044851463,45,24,9,0
3.295836866004329,50,21,10,0
2.2512917986064953,20,29,9,0
2.9444389791664403,20,10,9,0
2.2300144001592104,20,29,9,0
2.302585092994046,45,27,9,0
3.6375861597263857,55,12,7,0
3.713572066704308,60,12,7,0
2.833213344056216,20,11,7,0
3.295836866004329,30,6,8,0
3.091042453358316,25,10,8,0
3.044522437723423,20,11,7,0
2.8903717578961645,20,11,7,0
3.1780538303479458,30,8,7,0
3.4339872044851463,40,8,7,0
3.1354942159291497,30,8,7,1
3.044522437723423,30,8,7,0
3.8066624897703196,40,1,8,0
3.1780538303479458,20,12,8,0
4.007333185232471,60,8,9,0
3.871201010907891,50,12,8,0
3.6635616461296463,45,5,8,0
3.4011973816621555,25,5,8,0
4.143134726391533,60,8,9,0
3.6635616461296463,55,4,9,0
3.784189633918261,60,4,9,0
3.367295829986474,25,1,8,0
3.1780538303479458,35,6,10,0
5.940171252720432,55,5,8,0
3.912023005428146,60,4,9,0
3.4011973816621555,25,1,7,0
3.2188758248682006,35,6,9,0
3.828641396489095,60,7,7,0
3.367295829986474,25,1,8,1
3.871201010907891,35,2,9,0
4.143134726391533,60,5,12,0
3.332204510175204,25,8,8,0
3.7376696182833684,35,3,9,0
4.204692619390966,65,10,8,0
2.2925347571405443,20,26,11,0
2.6390573296152584,15,26,11,0
3.5263605246161616,20,0,5,1
3.784189633918261,40,3,8,1
3.5263605246161616,20,0,6,0
4.060443010546419,60,24,9,1
4.04305126783455,50,9,4,0
3.091042453358316,20,15,4,0
3.367295829986474,30,17,10,0
3.258096538021482,20,10,1,0
4.143134726391533,70,20,4,0
3.5263605246161616,20,0,6,0
3.1354942159291497,25,17,10,0
2.9444389791664403,20,14,9,0
3.4339872044851463,40,23,8,0
3.1354942159291497,20,14,5,0
3.2188758248682006,25,5,9,0
3.871201010907891,50,5,9,0
3.4657359027997265,45,37,7,1
3.091042453358316,20,15,7,0
3.5263605246161616,55,17,4,0
3.5263605246161616,35,12,5,0
3.367295829986474,30,6,11,1
3.295836866004329,25,12,3,0
4.219507705176107,80,10,5,1
3.7376696182833684,55,14,1,0
3.970291913552122,65,8,3,0
3.295836866004329,45,12,9,0
3.871201010907891,60,5,8,0
4.02535169073515,70,8,2,0
3.5263605246161616,55,12,6,0
3.295836866004329,40,33,7,1
3.7612001156935624,55,20,4,1
2.6390573296152584,40,33,7,0
3.58351893845611,55,13,4,0
4.04305126783455,65,8,3,0
3.9318256327243257,65,8,2,0
3.828641396489095,55,13,8,0
3.4657359027997265,25,1,4,0
3.4011973816621555,50,31,10,0
3.6888794541139363,40,7,8,0
3.091042453358316,20,13,9,0
3.1354942159291497,20,13,10,0
3.6375861597263857,45,16,9,1
3.6888794541139363,40,6,6,0
3.4965075614664802,25,2,5,0
3.6635616461296463,45,7,9,0
3.6375861597263857,50,31,10,1
3.5553480614894135,50,29,7,0
3.044522437723423,20,9,9,0
4.04305126783455,70,9,8,1
3.091042453358316,25,9,9,0
3.6888794541139363,60,13,8,0
3.1354942159291497,20,9,9,1
3.1780538303479458,45,34,10,1
3.871201010907891,55,2,11,0
3.044522437723423,20,6,3,0
2.8903717578961645,20,10,9,0
3.4011973816621555,60,27,10,1
3.091042453358316,25,5,4,0
3.091042453358316,25,10,6,0
3.091042453358316,25,8,6,0
2.4849066497880004,15,35,1,0
3.1354942159291497,25,13,3,0
4.174387269895637,65,4,8,0
3.332204510175204,30,32,7,1
2.3978952727983707,15,35,1,0
2.4849066497880004,15,35,1,1
3.6109179126442243,40,7,4,0
2.2300144001592104,15,31,1,0
3.58351893845611,55,38,8,1
3.8501476017100584,55,2,11,0
3.5263605246161616,50,16,7,0
3.828641396489095,55,2,11,0
3.258096538021482,30,13,9,0
3.258096538021482,30,13,9,0
3.091042453358316,30,13,9,0
3.5553480614894135,45,8,9,0
3.6109179126442243,35,13,9,0
3.1354942159291497,25,9,10,0
3.4011973816621555,40,9,9,0
3.4339872044851463,50,10,9,0
2.5649493574615367,15,30,7,0
3.367295829986474,25,2,10,0
3.4657359027997265,40,2,10,0
3.4657359027997265,70,18,9,1
3.295836866004329,45,24,5,0
3.4011973816621555,40,33,4,0
4.143134726391533,60,7,6,0
3.871201010907891,65,3,6,0
3.6375861597263857,65,21,9,0
3.2188758248682006,55,14,7,0
3.5553480614894135,60,17,6,0
3.5553480614894135,65,21,9,0
3.4657359027997265,65,15,5,0
3.5553480614894135,60,10,7,1
3.091042453358316,20,10,6,1
3.1780538303479458,25,13,5,0
3.1780538303479458,25,13,5,0
3.1780538303479458,20,14,5,0
3.258096538021482,60,24,14,0
3.1354942159291497,60,24,14,0
3.2188758248682006,25,0,12,0
3.2188758248682006,25,0,12,0
3.2188758248682006,25,0,12,0
3.7376696182833684,60,6,6,0
3.6375861597263857,65,20,12,1
3.1780538303479458,50,33,13,1
3.6888794541139363,65,23,9,1
3.258096538021482,25,0,11,0
3.258096538021482,25,0,11,0
3.258096538021482,25,0,11,0
3.258096538021482,25,0,11,0
3.258096538021482,25,0,11,0
2.995732273553991,35,32,3,1
2.9444389791664403,20,14,10,1
2.5649493574615367,15,31,11,0
3.4657359027997265,55,23,3,1
2.3978952727983707,35,32,3,0
2.6390573296152584,35,28,3,1
3.4011973816621555,65,17,5,0
3.4011973816621555,60,12,6,0
2.4849066497880004,35,28,3,0
2.70805020110221,35,36,5,1
3.367295829986474,60,12,6,0
2.302585092994046,45,38,12,0
3.4965075614664802,70,12,6,0
3.5553480614894135,65,12,4,0
2.9444389791664403,20,9,6,0
3.295836866004329,20,7,4,0
3.258096538021482,20,7,4,0
3.332204510175204,45,11,6,0
3.8918202981106265,60,19,4,1
4.007333185232471,75,19,6,1
3.6109179126442243,65,25,6,0
4.143134726391533,60,25,9,1
3.828641396489095,60,25,9,0
3.295836866004329,35,13,7,0
3.4657359027997265,35,13,7,0
3.295836866004329,25,9,8,0
4.007333185232471,65,22,8,0
3.6375861597263857,60,21,6,0
3.6888794541139363,60,21,6,1
3.784189633918261,60,21,6,1
3.5263605246161616,35,9,7,0
3.332204510175204,35,9,7,0
3.8066624897703196,65,14,10,0
3.7376696182833684,60,14,10,0
3.8918202981106265,70,14,9,0
3.1780538303479458,25,8,9,0
3.4011973816621555,35,10,6,0
3.713572066704308,35,10,4,0
3.091042453358316,20,15,6,0
3.1780538303479458,25,38,7,1
3.332204510175204,35,10,6,0
3.912023005428146,45,5,3,1
3.713572066704308,45,11,2,0
3.1780538303479458,45,35,7,0
3.9318256327243257,50,7,4,0
4.31748811353631,170,38,7,1
3.258096538021482,25,8,7,0
3.1354942159291497,20,11,3,1
2.8903717578961645,15,14,5,0
3.784189633918261,55,38,7,1
3.091042453358316,25,9,7,0
2.833213344056216,30,29,4,0
3.332204510175204,20,9,4,0
2.995732273553991,20,10,6,0
3.258096538021482,25,4,6,0
3.1354942159291497,25,38,7,1
4.174387269895637,70,2,4,0
2.995732273553991,20,12,7,1
2.9444389791664403,20,19,4,0
2.9444389791664403,25,51,4,1
3.8066624897703196,60,40,1,1
3.912023005428146,45,1,3,0
3.1780538303479458,40,44,3,1
3.2188758248682006,25,6,4,0
3.58351893845611,45,5,6,0
3.4965075614664802,40,5,4,0
2.833213344056216,25,9,3,1
2.8903717578961645,20,9,6,0
3.871201010907891,45,1,3,0
1.7047480922384253,15,47,4,0
2.8903717578961645,20,8,7,0
3.4657359027997265,40,7,2,0
3.044522437723423,25,4,6,0
3.7376696182833684,70,16,5,0
3.1780538303479458,25,0,6,0
4.219507705176107,50,2,5,0
4.248495242049359,50,2,4,0
4.04305126783455,40,2,3,0
4.48863636973214,70,2,5,0
4.248495242049359,50,2,5,0
4.060443010546419,60,17,4,0
4.07753744390572,55,11,8,0
4.0943445622221,60,17,4,0
3.9318256327243257,45,7,10,0
4.31748811353631,70,11,8,0
4.574710978503383,80,1,3,0
4.59511985013459,90,11,8,0
3.8066624897703196,40,11,8,0
4.0943445622221,55,12,9,0
3.8918202981106265,60,17,4,0
4.02535169073515,65,15,10,0
4.499809670330265,80,1,3,0
4.2626798770413155,70,11,8,1
3.970291913552122,60,17,4,0
4.127134385045092,60,17,4,0
3.784189633918261,35,11,8,0
4.02535169073515,60,11,9,0
4.07753744390572,60,11,8,0
3.784189633918261,55,17,4,0
4.382026634673881,80,12,9,0
3.9512437185814275,60,17,4,0
4.1588830833596715,65,11,8,0
4.276666119016055,80,12,9,0
4.30406509320417,65,1,3,0
4.174387269895637,80,15,10,0
3.8918202981106265,55,7,10,0
3.970291913552122,50,17,4,1
4.219507705176107,70,7,10,0
4.2626798770413155,80,12,9,0
4.060443010546419,55,11,8,0
3.713572066704308,50,13,4,0
3.9318256327243257,60,7,8,0
4.060443010546419,65,7,8,0
3.871201010907891,65,11,10,0
3.8501476017100584,60,7,8,0
4.007333185232471,70,7,8,0
4.02535169073515,80,11,10,0
3.784189633918261,60,13,4,1
3.6375861597263857,35,7,8,0
3.1780538303479458,25,6,4,0
3.6109179126442243,40,7,8,1
3.828641396489095,55,7,8,0
3.8501476017100584,70,13,4,0
3.2188758248682006,25,6,4,0
3.7376696182833684,40,7,8,0
3.7612001156935624,60,13,4,0
3.970291913552122,65,7,7,0
3.9889840465642745,70,3,13,0
3.828641396489095,45,3,14,0
3.970291913552122,60,3,13,0
3.6888794541139363,55,3,16,1
3.2188758248682006,25,7,11,0
3.6109179126442243,85,32,14,0
3.4657359027997265,25,6,5,0
2.3978952727983707,20,31,5,0
3.4965075614664802,25,2,8,0
3.332204510175204,25,8,8,1
3.4011973816621555,55,39,7,0
3.367295829986474,45,39,7,0
3.9889840465642745,70,15,4,0
3.091042453358316,20,9,9,1
3.367295829986474,45,27,4,0
4.007333185232471,70,15,4,1
3.1354942159291497,25,3,6,0
3.912023005428146,55,5,4,0
3.2188758248682006,45,35,7,1
3.091042453358316,20,15,6,0
3.5263605246161616,70,19,15,0
2.9444389791664403,20,13,13,0
3.5553480614894135,55,19,14,0
3.5553480614894135,70,38,7,0
2.995732273553991,20,15,6,1
3.6888794541139363,70,20,12,0
3.1780538303479458,20,15,6,0
3.1780538303479458,20,15,6,0
3.295836866004329,65,20,12,0
3.58351893845611,65,38,7,1
3.5553480614894135,65,16,12,0
3.295836866004329,70,34,7,0
2.70805020110221,20,11,6,1
3.367295829986474,70,34,7,1
2.995732273553991,20,11,6,0
3.091042453358316,20,11,6,0
3.4965075614664802,65,16,12,0
4.1588830833596715,70,21,6,1
3.091042453358316,20,12,9,0
4.060443010546419,70,21,6,0
4.02535169073515,65,8,13,0
2.772588722239781,50,42,14,0
3.367295829986474,20,10,8,0
3.4657359027997265,50,42,12,1
3.4965075614664802,50,42,14,1
3.1780538303479458,20,12,11,0
3.9512437185814275,65,7,13,1
3.6635616461296463,70,42,14,1
3.5263605246161616,60,25,11,0
3.9318256327243257,65,8,13,0
3.8066624897703196,100,20,15,0
3.332204510175204,20,10,8,0
3.2188758248682006,20,8,9,0
2.772588722239781,55,34,15,1
3.1780538303479458,20,8,11,1
3.295836866004329,20,6,8,0
3.4011973816621555,50,38,12,1
3.1354942159291497,20,6,8,0
3.6888794541139363,70,17,7,0
3.713572066704308,65,17,6,0
3.6888794541139363,100,16,15,0
3.332204510175204,50,34,16,1
3.6888794541139363,60,17,6,0
3.7612001156935624,65,17,6,0
2.772588722239781,50,38,12,0
3.6888794541139363,70,4,13,0
3.6375861597263857,65,16,10,0
4.007333185232471,65,35,3,1
4.219507705176107,70,2,5,0
4.1588830833596715,80,9,5,0
4.1588830833596715,65,2,6,0
3.6109179126442243,65,35,3,0
3.6109179126442243,60,41,5,1
3.7376696182833684,65,35,3,0
4.219507705176107,60,2,5,0
3.7612001156935624,60,41,5,1
3.970291913552122,80,24,6,0
4.248495242049359,95,31,3,0
3.4011973816621555,60,37,4,0
3.258096538021482,60,37,5,0
3.4657359027997265,60,37,5,1
3.4657359027997265,55,44,2,0
3.784189633918261,55,5,5,0
3.4011973816621555,55,48,5,0
2.4849066497880004,55,44,5,0
3.784189633918261,70,18,12,0
3.258096538021482,25,8,8,0
4.0943445622221,50,2,7,0
4.382026634673881,65,3,6,0
4.330733340286331,65,3,5,0
4.31748811353631,70,8,10,0
3.6109179126442243,50,36,9,1
4.290459441148391,95,12,7,0
4.110873864173311,75,16,10,1
3.9512437185814275,55,6,14,0
3.6109179126442243,55,41,10,0
4.248495242049359,60,1,9,0
3.2188758248682006,25,8,8,0
4.1588830833596715,65,8,10,0
3.4011973816621555,45,36,9,1
4.394449154672439,95,12,7,0
3.367295829986474,25,0,11,0
3.8066624897703196,60,4,10,0
3.871201010907891,60,4,10,0
3.912023005428146,65,2,14,0
4.127134385045092,55,4,10,0
3.2188758248682006,20,1,10,0
3.1780538303479458,20,1,10,0
3.1354942159291497,20,8,9,0
2.70805020110221,20,32,3,0
3.8066624897703196,70,41,3,1
4.204692619390966,100,20,8,0
3.871201010907891,50,21,2,1
3.332204510175204,55,51,6,1
3.367295829986474,70,41,3,0
3.332204510175204,30,12,2,0
3.044522437723423,20,12,2,0
3.828641396489095,70,21,2,0
3.6888794541139363,65,31,1,1
3.8501476017100584,60,17,9,0
3.7612001156935624,75,23,1,0
3.4657359027997265,75,32,2,1
3.8066624897703196,75,17,9,0
3.367295829986474,70,39,8,0
3.1354942159291497,25,12,2,0
3.044522437723423,20,12,2,0
4.007333185232471,100,20,8,0
3.4965075614664802,65,11,2,1
3.4011973816621555,55,19,1,1
3.4339872044851463,60,37,3,1
3.784189633918261,60,20,3,1
2.70805020110221,30,28,3,0
2.995732273553991,25,8,2,0
3.091042453358316,50,32,7,1
3.6109179126442243,70,13,6,0
3.58351893845611,60,20,3,0
2.772588722239781,40,26,1,0
3.2188758248682006,55,47,6,1
2.3978952727983707,20,28,3,0
3.044522437723423,20,8,2,0
2.833213344056216,60,37,3,0
3.367295829986474,60,13,9,0
3.5263605246161616,60,24,11,0
3.8918202981106265,60,24,11,1
4.174387269895637,85,24,6,1
3.9512437185814275,85,24,6,0
3.5553480614894135,60,42,8,1
